time,elapsed_time,OD_135_V,OD_Ref_V,OD_90_V,temperature_C,CO2_ppm,peltier_duty,peltier_forward,ring_light_R,ring_light_G,ring_light_B
2026-02-13 17:19:20,580.0075919628143,0.05085714285714286,0.6767321428571428,0.042812499999999996,29.875,711,9.702986935436723,0.0,0.0,0.0,0.0
2026-02-13 17:19:40,600.0076739788055,0.05142857142857143,0.6908482142857143,0.042758928571428566,29.875,710,9.745212530958652,0.0,0.0,0.0,0.0
2026-02-13 17:20:00,620.0077621936798,0.051071428571428566,0.7070625,0.04235714285714286,29.875,707,9.782713044154642,0.0,0.0,0.0,0.0
2026-02-13 17:20:20,640.0078284740448,0.05177678571428572,0.6712857142857143,0.04289285714285714,29.875,708,9.820213522928952,0.0,0.0,0.0,0.0
2026-02-13 17:20:40,660.0078980922699,0.051625,0.6835,0.042365384615384624,29.875,708,9.8577141022861,0.0,0.0,0.0,0.0
2026-02-13 17:21:00,680.0079357624054,0.05167857142857143,0.7116875,0.042499999999999996,29.875,714,9.146564535709604,0.0,0.0,0.0,0.0
2026-02-13 17:21:20,700.0079998970032,0.05133928571428571,0.6867678571428572,0.04236607142857143,29.875,711,9.92806503147125,0.0,0.0,0.0,0.0
2026-02-13 17:21:40,720.0080690383911,0.05100892857142857,0.7112142857142858,0.042241071428571426,29.875,711,9.216915485050663,0.0,0.0,0.0,0.0
2026-02-13 17:22:00,740.0081329345703,0.05109821428571428,0.6905625000000001,0.04263392857142857,29.875,711,9.99841598170638,0.0,0.0,0.0,0.0
2026-02-13 17:22:20,760.0081961154938,0.050937500000000004,0.6983392857142857,0.04246428571428572,29.875,707,10.035916493114232,0.0,0.0,0.0,0.0
2026-02-13 17:22:40,780.0082654953003,0.05148214285714286,0.7098482142857143,0.0425,29.875,707,10.073416994687317,0.0,0.0,0.0,0.0
2026-02-13 17:23:00,800.0083281993866,0.05076785714285714,0.6857410714285714,0.04251785714285715,29.875,712,10.115642798931598,0.0,0.0,0.0,0.0
2026-02-13 17:23:20,820.0083913803101,0.05154464285714285,0.6864196428571429,0.042812499999999996,29.875,711,9.404493239310966,0.0,0.0,0.0,0.0
2026-02-13 17:23:40,840.0084550380707,0.05129464285714286,0.6886696428571428,0.04261607142857143,29.875,711,10.185993720767497,0.0,0.0,0.0,0.0
2026-02-13 17:24:00,860.0085234642029,0.05129464285714286,0.6969553571428572,0.04253571428571429,29.875,713,10.223494210717678,0.0,0.0,0.0,0.0
2026-02-13 17:24:20,880.0085990428925,0.05116964285714286,0.7139107142857143,0.042491071428571434,29.875,710,10.256344734563827,0.0,0.0,0.0,0.0
2026-02-13 17:24:40,900.0086662769318,0.05141071428571429,0.6946517857142858,0.04251785714285715,29.875,711,10.293845213785172,0.0,0.0,0.0,0.0
2026-02-13 17:25:00,920.0087342262268,0.05133928571428571,0.7203035714285715,0.04276785714285714,29.875,711,9.578045619631991,0.0,0.0,0.0,0.0
2026-02-13 17:25:20,940.0088033676147,0.051303571428571434,0.7061160714285715,0.042625,29.937,711,9.596945908023105,0.0,0.0,0.0,0.0
2026-02-13 17:25:40,960.0088753700256,0.051062500000000004,0.6901607142857143,0.04245535714285714,29.937,709,9.615846177939162,0.0,0.0,0.0,0.0
2026-02-13 17:26:00,980.0089437961578,0.05116071428571429,0.7265803571428572,0.0424375,29.875,714,9.63474642600058,0.0,0.0,0.0,0.0
2026-02-13 17:26:20,1000.009016752243,0.05138392857142857,0.7052589285714286,0.04247321428571428,29.875,717,9.662946801924692,0.0,0.0,0.0,0.0
2026-02-13 17:26:40,1020.0090842247009,0.05133035714285714,0.7088482142857143,0.04247321428571428,29.875,708,10.444447238230705,0.0,0.0,0.0,0.0
2026-02-13 17:27:00,1040.0091483592987,0.05171428571428571,0.700125,0.04258035714285714,29.937,713,9.723997547467933,0.0,0.0,0.0,0.0
2026-02-13 17:27:20,1060.0092120170593,0.05110714285714286,0.6837857142857143,0.042758928571428566,29.875,722,9.756850311248288,0.0,0.0,0.0,0.0
2026-02-13 17:27:40,1080.0092797279358,0.051750000000000004,0.7006160714285714,0.04278571428571428,29.875,720,9.785050699188695,0.0,0.0,0.0,0.0
2026-02-13 17:28:00,1100.0093462467194,0.05128571428571428,0.7072589285714285,0.0424375,29.937,718,9.803950945447667,0.0,0.0,0.0,0.0
2026-02-13 17:28:20,1120.0094106197357,0.05141071428571429,0.7053392857142857,0.0426875,29.937,713,9.822851206576807,0.0,0.0,0.0,0.0
2026-02-13 17:28:40,1140.0094785690308,0.05186607142857143,0.7392410714285714,0.042312499999999996,29.937,719,9.841751457792501,0.0,0.0,0.0,0.0
2026-02-13 17:29:00,1160.0095419883728,0.05139285714285714,0.6891875000000001,0.04301785714285715,29.875,720,9.86065169368742,0.0,0.0,0.0,0.0
2026-02-13 17:29:20,1180.0096108913422,0.05084821428571429,0.7184642857142858,0.04244642857142857,29.937,720,9.879551956619004,0.0,0.0,0.0,0.0
2026-02-13 17:29:40,1200.0096430778503,0.05128571428571428,0.7046071428571429,0.04250892857142857,29.937,718,9.8984522159457,0.0,0.0,0.0,0.0
2026-02-13 17:30:00,1220.0097105503082,0.05172321428571429,0.6893660714285714,0.04258035714285714,29.937,719,9.91735439960716,0.0,0.0,0.0,0.0
2026-02-13 17:30:20,1240.009786605835,0.05121428571428571,0.7151517857142858,0.04252678571428571,29.937,718,9.17552959044098,0.0,0.0,0.0,0.0
2026-02-13 17:30:40,1260.0098514556885,0.05176785714285714,0.693044642857143,0.042678571428571434,29.937,727,9.189704768207065,0.0,0.0,0.0,0.0
2026-02-13 17:31:00,1280.0099313259125,0.05158035714285714,0.6923839285714285,0.04241071428571429,29.937,725,9.964605011537051,0.0,0.0,0.0,0.0
2026-02-13 17:31:20,1300.0099942684174,0.05154464285714285,0.6996785714285715,0.04260714285714286,29.937,724,9.222782409689415,0.0,0.0,0.0,0.0
2026-02-13 17:31:40,1320.0100636482239,0.05166071428571429,0.6898303571428571,0.04232142857142857,29.937,723,9.236957597143638,0.0,0.0,0.0,0.0
2026-02-13 17:32:00,1340.0101337432861,0.05096428571428572,0.7346071428571428,0.04233928571428571,30.0,725,10.011857844078515,0.0,0.0,0.0,0.0
2026-02-13 17:32:20,1360.0102045536041,0.051508928571428574,0.6911875,0.04284821428571429,29.937,726,9.265307977008808,0.0,0.0,0.0,0.0
2026-02-13 17:32:40,1380.0102701187134,0.05128571428571428,0.7049732142857144,0.04220535714285715,29.937,716,10.035483164012405,0.0,0.0,0.0,0.0
2026-02-13 17:33:00,1400.0103433132172,0.0518125,0.7076071428571428,0.0425625,29.937,719,9.293660986865746,0.0,0.0,0.0,0.0
2026-02-13 17:33:20,1420.010410785675,0.05161538461538462,0.6676826923076924,0.04250961538461539,29.937,718,9.307836172517524,0.0,0.0,0.0,0.0
2026-02-13 17:33:40,1440.0104880332947,0.051491071428571435,0.6999642857142857,0.04265178571428572,30.0,719,9.312561232448804,0.0,0.0,0.0,0.0
2026-02-13 17:34:00,1460.0105566978455,0.05129464285714286,0.6976428571428571,0.04260714285714286,29.937,721,9.322011363126027,0.0,0.0,0.0,0.0
2026-02-13 17:34:20,1480.010621547699,0.05153571428571429,0.7015892857142857,0.04240178571428572,29.937,723,9.322011363126027,0.0,0.0,0.0,0.0
2026-02-13 17:34:40,1500.0106935501099,0.05166071428571428,0.7138839285714286,0.04259821428571429,29.937,720,10.092186547876569,0.0,0.0,0.0,0.0
2026-02-13 17:35:00,1520.0107610225677,0.05116964285714286,0.6888035714285714,0.04227678571428572,30.0,718,9.350361742089971,0.0,0.0,0.0,0.0
2026-02-13 17:35:20,1540.014589548111,0.051437500000000004,0.6607321428571428,0.0425625,30.0,718,9.355086821397528,0.0,0.0,0.0,0.0
2026-02-13 17:35:40,1560.014662027359,0.05167857142857143,0.7277857142857143,0.04229464285714286,29.937,721,9.355086821397528,0.0,0.0,0.0,0.0
2026-02-13 17:36:00,1580.0147292613983,0.05116071428571429,0.7251339285714286,0.04275,30.0,726,9.355086821397528,0.0,0.0,0.0,0.0
2026-02-13 17:36:20,1600.0147943496704,0.051303571428571434,0.7051696428571429,0.04266964285714286,30.0,722,9.355086821397528,0.0,0.0,0.0,0.0
2026-02-13 17:36:40,1620.0148594379425,0.05090178571428572,0.7044196428571429,0.04233928571428571,29.937,727,9.359811886961445,0.0,0.0,0.0,0.0
2026-02-13 17:37:00,1640.0149261951447,0.05116071428571429,0.6714910714285715,0.042874999999999996,29.937,727,9.369262012006029,0.0,0.0,0.0,0.0
2026-02-13 17:37:20,1660.014991760254,0.05138392857142857,0.7208571428571429,0.04213392857142857,29.937,724,9.378712156652197,0.0,0.0,0.0,0.0
2026-02-13 17:37:40,1680.015059709549,0.05155357142857143,0.7048928571428572,0.04231250000000001,29.937,723,9.383437224018559,0.0,0.0,0.0,0.0
2026-02-13 17:38:00,1700.0151281356812,0.05189285714285714,0.6978392857142858,0.04241071428571429,29.937,724,9.388162287104116,0.0,0.0,0.0,0.0
2026-02-13 17:38:20,1720.015192747116,0.051616071428571435,0.7208392857142858,0.04239285714285714,29.937,726,9.392887351090893,0.0,0.0,0.0,0.0
2026-02-13 17:38:40,1740.0152645111084,0.05132142857142857,0.6949107142857143,0.04275,29.937,726,9.402337443691478,0.0,0.0,0.0,0.0
2026-02-13 17:39:00,1760.0153307914734,0.05129464285714286,0.7393214285714286,0.042375,30.0,731,9.407062513536202,0.0,0.0,0.0,0.0
2026-02-13 17:39:20,1780.0154054164886,0.05173214285714286,0.6855267857142857,0.04275,30.0,723,9.407062513536202,0.0,0.0,0.0,0.0
2026-02-13 17:39:40,1800.0154721736908,0.05133035714285714,0.7012589285714286,0.04265178571428572,29.937,727,9.411789825171217,0.0,0.0,0.0,0.0
2026-02-13 17:40:00,1820.0155582427979,0.051116071428571434,0.69475,0.04259821428571429,29.937,728,9.42123994525908,0.0,0.0,0.0,0.0
2026-02-13 17:40:20,1840.0156252384186,0.05159821428571428,0.7045982142857143,0.04275,29.937,730,10.196143085567922,0.0,0.0,0.0,0.0
2026-02-13 17:40:40,1860.0156967639923,0.051375000000000004,0.6876160714285715,0.04259821428571429,29.937,723,9.449593206331713,0.0,0.0,0.0,0.0
2026-02-13 17:41:00,1880.0157656669617,0.05159821428571428,0.7169285714285714,0.04258928571428572,30.0,718,9.45904333926199,0.0,0.0,0.0,0.0
2026-02-13 17:41:20,1900.0158460140228,0.05121428571428571,0.7154196428571428,0.04217857142857143,30.0,726,9.45904333926199,0.0,0.0,0.0,0.0
2026-02-13 17:41:40,1920.0159130096436,0.05136607142857143,0.7301517857142857,0.04260714285714286,30.0,727,9.45904333926199,0.0,0.0,0.0,0.0
2026-02-13 17:42:00,1940.0159356594086,0.05124107142857143,0.7062410714285715,0.04210714285714286,30.0,729,8.710393280947176,0.0,0.0,0.0,0.0
2026-02-13 17:42:20,1960.0160014629364,0.05099038461538462,0.7013653846153847,0.042442307692307696,30.0,729,9.45439328094719,0.0,0.0,0.0,0.0
2026-02-13 17:42:40,1980.0160641670227,0.05139285714285714,0.6900535714285715,0.04270535714285715,30.0,729,9.45439328094719,0.0,0.0,0.0,0.0
2026-02-13 17:43:01,2000.0161321163177,0.052321428571428574,0.7040089285714286,0.04272321428571429,30.0,726,9.45439328094719,0.0,0.0,0.0,0.0
2026-02-13 17:43:20,2020.0162053108215,0.05152678571428571,0.7086071428571429,0.042312499999999996,30.0,727,9.45439328094719,0.0,0.0,0.0,0.0
2026-02-13 17:43:40,2040.0162732601166,0.0518125,0.6883839285714286,0.04247321428571428,29.937,728,9.45439328094719,0.0,0.0,0.0,0.0
2026-02-13 17:44:00,2060.016343832016,0.05158928571428572,0.7059642857142857,0.04274107142857143,29.937,731,9.459118356649858,0.0,0.0,0.0,0.0
2026-02-13 17:44:21,2080.0164103507996,0.051491071428571435,0.6848303571428572,0.04276785714285714,30.0,728,9.468568482595664,0.0,0.0,0.0,0.0
2026-02-13 17:44:40,2100.0164732933044,0.05129464285714286,0.7337857142857143,0.04202678571428571,30.0,729,9.478018610118609,0.0,0.0,0.0,0.0
2026-02-13 17:45:00,2120.018591403961,0.05158928571428572,0.6935,0.04288392857142857,30.0,732,9.478018610118609,0.0,0.0,0.0,0.0
2026-02-13 17:45:20,2140.0186581611633,0.05122321428571429,0.7012589285714286,0.042491071428571434,30.0,727,9.478018610118609,0.0,0.0,0.0,0.0
2026-02-13 17:45:40,2160.0187253952026,0.051508928571428574,0.7026428571428571,0.04283035714285714,30.0,723,9.478018610118609,0.0,0.0,0.0,0.0
2026-02-13 17:46:00,2180.0225927829742,0.05152678571428571,0.6688124999999999,0.04274107142857143,30.0,724,9.478018610118609,0.0,0.0,0.0,0.0
2026-02-13 17:46:20,2200.0226600170135,0.0516875,0.7124732142857143,0.04241964285714286,30.0,727,9.482743674330694,0.0,0.0,0.0,0.0
2026-02-13 17:46:40,2220.02272939682,0.05153571428571429,0.6914375,0.04266071428571428,30.0,726,9.482743674330694,0.0,0.0,0.0,0.0
2026-02-13 17:47:01,2240.0227937698364,0.051696428571428574,0.7065,0.04247321428571428,30.0,727,9.487468740795832,0.0,0.0,0.0,0.0
2026-02-13 17:47:20,2260.02286362648,0.052057692307692305,0.6989038461538463,0.04278846153846154,30.0,728,9.487468740795832,0.0,0.0,0.0,0.0
2026-02-13 17:47:40,2280.022932767868,0.051303571428571434,0.6891964285714286,0.04251785714285715,30.0,725,9.487468740795832,0.0,0.0,0.0,0.0
2026-02-13 17:48:00,2300.0229964256287,0.051250000000000004,0.694451923076923,0.04250961538461539,30.0,727,9.487468740795832,0.0,0.0,0.0,0.0
2026-02-13 17:48:20,2320.023064851761,0.05154464285714285,0.7053928571428572,0.04250892857142857,30.0,729,9.487468740795832,0.0,0.0,0.0,0.0
2026-02-13 17:48:40,2340.023139476776,0.05126785714285714,0.6864017857142857,0.04257142857142858,30.0,730,9.487468740795832,0.0,0.0,0.0,0.0
2026-02-13 17:49:00,2360.0232067108154,0.051696428571428574,0.72425,0.04275,30.0,728,9.487468740795832,0.0,0.0,0.0,0.0
2026-02-13 17:49:20,2380.023275613785,0.05128571428571428,0.703625,0.04238392857142857,30.0,727,9.487468740795832,0.0,0.0,0.0,0.0
2026-02-13 17:49:40,2400.0233466625214,0.05170535714285714,0.7060357142857143,0.04260714285714286,30.0,727,9.487468740795832,0.0,0.0,0.0,0.0
2026-02-13 17:50:00,2420.0234138965607,0.05154464285714285,0.7013660714285714,0.04270535714285715,30.0,726,9.487468740795832,0.0,0.0,0.0,0.0
2026-02-13 17:50:20,2440.02348279953,0.05167857142857143,0.6754375,0.04260714285714286,30.0,728,9.487468740795832,0.0,0.0,0.0,0.0
2026-02-13 17:50:40,2460.0235452651978,0.051562500000000004,0.7004196428571429,0.04274107142857143,30.0,732,9.49219380230425,0.0,0.0,0.0,0.0
2026-02-13 17:51:00,2480.023612976074,0.05129464285714286,0.6961160714285715,0.04260714285714286,29.937,724,9.496918866516335,0.0,0.0,0.0,0.0
2026-02-13 17:51:20,2500.0236806869507,0.05167857142857143,0.7422589285714285,0.04246428571428572,30.0,730,9.501643928925974,0.0,0.0,0.0,0.0
2026-02-13 17:51:40,2520.023739337921,0.05101785714285715,0.6945446428571429,0.04239285714285714,30.0,725,9.511094070192557,0.0,0.0,0.0,0.0
2026-02-13 17:52:00,2540.0238041877747,0.05127678571428572,0.7061785714285714,0.04284821428571429,30.0,725,9.520544197715504,0.0,0.0,0.0,0.0
2026-02-13 17:52:20,2560.0238738059998,0.05141964285714286,0.7073482142857143,0.04236607142857143,30.0,728,9.520544197715504,0.0,0.0,0.0,0.0
2026-02-13 17:52:41,2580.023941040039,0.05146428571428572,0.7033482142857144,0.04239285714285714,30.062,728,8.771894146496026,0.0,0.0,0.0,0.0
2026-02-13 17:53:00,2600.0265929698944,0.05153846153846154,0.6868076923076922,0.042903846153846154,30.0,724,9.51589414649604,0.0,0.0,0.0,0.0
2026-02-13 17:53:20,2620.026631116867,0.05143269230769231,0.7331826923076924,0.04216346153846154,30.0,728,8.76259402565357,0.0,0.0,0.0,0.0
2026-02-13 17:53:40,2640.0266966819763,0.05138392857142857,0.699419642857143,0.04269642857142857,30.0,722,8.753293904145925,0.0,0.0,0.0,0.0
2026-02-13 17:54:00,2660.026737689972,0.05126785714285714,0.6996160714285714,0.04228571428571428,30.0,725,8.7439936229932,0.0,0.0,0.0,0.0
2026-02-13 17:54:20,2680.0268049240112,0.051616071428571435,0.6735803571428571,0.04266964285714286,30.0,730,9.487993622993214,0.0,0.0,0.0,0.0
2026-02-13 17:54:40,2700.029634952545,0.05161607142857143,0.6866607142857143,0.042758928571428566,29.937,723,9.487993622993214,0.0,0.0,0.0,0.0
2026-02-13 17:55:00,2720.0296993255615,0.05115178571428571,0.7048482142857143,0.04236607142857143,29.937,724,9.502168808644992,0.0,0.0,0.0,0.0
2026-02-13 17:55:20,2740.0297389030457,0.05161538461538462,0.6885096153846154,0.04282692307692308,29.937,730,9.511618931436521,0.0,0.0,0.0,0.0
2026-02-13 17:55:40,2760.029802799225,0.05151785714285715,0.7150357142857143,0.04241964285714286,29.937,728,9.511618931436521,0.0,0.0,0.0,0.0
2026-02-13 17:56:00,2780.0298688411713,0.05138392857142857,0.7151785714285713,0.042812499999999996,30.0,732,9.511618931436521,0.0,0.0,0.0,0.0
2026-02-13 17:56:20,2800.029935359955,0.05138392857142857,0.6787767857142857,0.04250892857142857,30.0,729,9.511618931436521,0.0,0.0,0.0,0.0
2026-02-13 17:56:40,2820.0300028324127,0.05121428571428571,0.6870714285714286,0.0424375,30.0,728,9.511618931436521,0.0,0.0,0.0,0.0
2026-02-13 17:57:00,2840.030075788498,0.051446428571428574,0.7140535714285715,0.04234821428571429,30.0,723,9.516343994522078,0.0,0.0,0.0,0.0
2026-02-13 17:57:21,2860.0301427841187,0.05134821428571429,0.6945892857142857,0.04251785714285715,30.0,728,9.516343994522078,0.0,0.0,0.0,0.0
2026-02-13 17:57:40,2880.0306708812714,0.05122321428571429,0.7137053571428572,0.042678571428571434,30.0,729,10.277069053777424,0.0,0.0,0.0,0.0
2026-02-13 17:58:00,2900.0307404994965,0.05160714285714286,0.6886160714285714,0.04264285714285714,29.937,727,9.5257941170883,0.0,0.0,0.0,0.0
2026-02-13 17:58:20,2920.0308179855347,0.051044642857142865,0.7424464285714285,0.04222321428571429,29.937,732,10.291244238527982,0.0,0.0,0.0,0.0
2026-02-13 17:58:40,2940.0308845043182,0.051437500000000004,0.6936071428571429,0.04278571428571428,30.0,732,9.535244238527996,0.0,0.0,0.0,0.0
2026-02-13 17:59:00,2960.0309343338013,0.05119642857142857,0.6772321428571428,0.04251785714285715,30.0,725,9.539969298459274,0.0,0.0,0.0,0.0
2026-02-13 17:59:20,2980.030995130539,0.05174107142857143,0.6961964285714286,0.04253571428571429,30.0,732,9.539969298459274,0.0,0.0,0.0,0.0
2026-02-13 17:59:40,3000.0310571193695,0.05096428571428572,0.7668660714285714,0.04241071428571429,29.937,729,9.539969298459274,0.0,0.0,0.0,0.0
2026-02-13 18:00:00,3020.0311262607574,0.05089285714285714,0.7089732142857142,0.04250892857142857,30.0,732,9.539969298459274,0.0,0.0,0.0,0.0
2026-02-13 18:00:20,3040.031192779541,0.05147321428571429,0.7178125000000001,0.042499999999999996,30.0,730,9.539969298459274,0.0,0.0,0.0,0.0
2026-02-13 18:00:40,3060.031257390976,0.0513125,0.6907678571428572,0.042375,30.0,726,9.539969298459274,0.0,0.0,0.0,0.0
2026-02-13 18:01:00,3080.031324863434,0.05157142857142857,0.7040357142857143,0.042678571428571434,30.0,729,9.544694357264026,0.0,0.0,0.0,0.0
2026-02-13 18:01:20,3100.0313885211945,0.05171428571428571,0.7280178571428572,0.042312499999999996,30.0,731,9.544694357264026,0.0,0.0,0.0,0.0
2026-02-13 18:01:40,3120.0314524173737,0.05172321428571429,0.7003839285714285,0.042812499999999996,30.0,732,9.544694357264026,0.0,0.0,0.0,0.0
2026-02-13 18:02:00,3140.0315318107605,0.05125892857142857,0.7207589285714286,0.04241071428571429,30.0,729,9.549419417195304,0.0,0.0,0.0,0.0
2026-02-13 18:02:20,3160.031599998474,0.05138392857142857,0.6973214285714285,0.04233928571428571,29.937,732,9.549419417195304,0.0,0.0,0.0,0.0
2026-02-13 18:02:40,3180.0316710472107,0.05128571428571428,0.7158749999999999,0.04284821428571429,30.0,734,9.558869546070083,0.0,0.0,0.0,0.0
2026-02-13 18:03:00,3200.0317380428314,0.05084821428571429,0.7207678571428572,0.04217857142857143,30.0,735,9.563594611408696,0.0,0.0,0.0,0.0
2026-02-13 18:03:20,3220.0318043231964,0.051803571428571435,0.6983750000000001,0.042491071428571434,30.0,734,9.563594611408696,0.0,0.0,0.0,0.0
2026-02-13 18:03:40,3240.0318751335144,0.05147321428571428,0.691232142857143,0.042544642857142864,29.937,732,9.563594611408696,0.0,0.0,0.0,0.0
2026-02-13 18:04:00,3260.031942129135,0.05142857142857143,0.6850178571428572,0.04271428571428571,30.0,734,9.563594611408696,0.0,0.0,0.0,0.0
2026-02-13 18:04:20,3280.0320127010345,0.05146428571428572,0.7274107142857142,0.04229464285714286,30.0,733,9.563594611408696,0.0,0.0,0.0,0.0
2026-02-13 18:04:40,3300.032082557678,0.051250000000000004,0.6772589285714287,0.04234821428571429,29.937,734,9.563594611408696,0.0,0.0,0.0,0.0
2026-02-13 18:05:00,3320.032145500183,0.051250000000000004,0.7194107142857142,0.042544642857142864,29.937,729,9.577769800665363,0.0,0.0,0.0,0.0
2026-02-13 18:05:20,3340.0322155952454,0.05117857142857143,0.699375,0.04236607142857143,30.0,732,9.587219927512391,0.0,0.0,0.0,0.0
2026-02-13 18:05:40,3360.0345933437347,0.051375000000000004,0.6926964285714285,0.04275,30.0,732,9.587219927512391,0.0,0.0,0.0,0.0
2026-02-13 18:06:00,3380.0346302986145,0.05152678571428571,0.7088928571428571,0.04227678571428572,30.0,734,8.83856986232397,0.0,0.0,0.0,0.0
2026-02-13 18:06:20,3400.034702062607,0.05105357142857143,0.7142857142857143,0.042544642857142864,30.0,739,9.582569862323984,0.0,0.0,0.0,0.0
2026-02-13 18:06:40,3420.034732103348,0.05133035714285715,0.6986964285714287,0.04284821428571429,30.0,734,9.582569862323984,0.0,0.0,0.0,0.0
2026-02-13 18:07:00,3440.0348052978516,0.05124107142857143,0.7115446428571428,0.04229464285714286,30.0,734,8.833919803122253,0.0,0.0,0.0,0.0
2026-02-13 18:07:20,3460.0348720550537,0.05166071428571429,0.7307767857142858,0.04247321428571429,30.0,734,9.577919803122267,0.0,0.0,0.0,0.0
2026-02-13 18:07:40,3480.034940958023,0.051446428571428574,0.7134107142857143,0.04246428571428572,30.0,731,9.577919803122267,0.0,0.0,0.0,0.0
2026-02-13 18:08:00,3500.035006761551,0.0515,0.7028660714285715,0.04255357142857143,30.0,736,9.582644869812711,0.0,0.0,0.0,0.0
2026-02-13 18:08:20,3520.035076379776,0.05146428571428572,0.7112410714285715,0.04257142857142857,29.937,734,9.582644869812711,0.0,0.0,0.0,0.0
2026-02-13 18:08:40,3540.0351436138153,0.05114285714285714,0.6806071428571429,0.042491071428571434,30.0,735,9.582644869812711,0.0,0.0,0.0,0.0
