time,elapsed_time,temperature_C,OD_135_V,OD_Ref_V,OD_90_V,peltier_duty,peltier_forward,ring_light_R,ring_light_G,ring_light_B,ekf_od_est,ekf_growth_rate,ekf_doubling_time_s,ekf_od_std,ekf_growth_rate_std,ekf_doubling_time_std_s
2026-05-27 14:53:12,99031.49600028992,30.0,0.2454326923076923,1.3358173076923079,0.6758173076923076,5.05689776046011,0.0,0.0,0.0,0.0,0.25280837047340254,0.9999872208525995,inf,0.0036871706209325207,4.688869105533867e-05,inf
2026-05-27 14:53:32,99051.49614620209,30.0,0.24629807692307695,0.8544807692307692,0.7235865384615384,5.05689776046011,0.0,0.0,0.0,0.0,0.252775652155663,0.9999869558422834,inf,0.0036871274578295543,4.68887058663309e-05,inf
2026-05-27 14:53:52,99071.49659991264,30.0,0.24766346153846155,1.3596923076923078,0.6601250000000001,5.05689776046011,0.0,0.0,0.0,0.0,0.2527492038280833,0.9999867477780566,inf,0.003687082503795512,4.6888722450271504e-05,inf
2026-05-27 14:54:12,99091.49671602249,30.0,0.2569423076923077,1.2973653846153845,0.6461057692307693,5.061622866128417,0.0,0.0,0.0,0.0,0.2527648701983791,0.9999869186794358,inf,0.0036870361849289774,4.6888740859328715e-05,inf
2026-05-27 14:54:32,99111.49684262276,30.0,0.25622115384615385,0.845875,0.6912115384615384,5.061622866128417,0.0,0.0,0.0,0.0,0.25277724014638775,0.9999870595696039,inf,0.003686991286534184,4.688876102476872e-05,inf
2026-05-27 14:54:52,99131.4970254898,30.0,0.25077884615384616,0.7128653846153846,0.7876442307692308,5.061622866128417,0.0,0.0,0.0,0.0,0.2527649288106663,0.9999869783204578,inf,0.003686947582419826,4.68887828879604e-05,inf
2026-05-27 14:55:12,99151.49715161324,30.0,0.2690769230769231,0.8605480769230769,0.6945384615384615,5.061622866128417,0.0,0.0,0.0,0.0,0.25283556334371915,0.9999876427315596,inf,0.0036869034387095783,4.6888806461304735e-05,inf
2026-05-27 14:55:32,99171.49731302261,30.0,0.23430769230769233,1.051721153846154,0.7104134615384615,5.066347992524834,0.0,0.0,0.0,0.0,0.2527485035537851,0.9999868883545519,inf,0.0036868643249722863,4.688883152021793e-05,inf
2026-05-27 14:55:52,99191.49766349792,30.0,0.24498958333333334,0.8159583333333335,0.7846145833333334,5.066347992524834,0.0,0.0,0.0,0.0,0.2527100498827553,0.9999865725306751,inf,0.0036868198159998953,4.688885829270422e-05,inf
2026-05-27 14:56:12,99211.49780607224,30.0,0.24614423076923078,1.597826923076923,0.648451923076923,5.066347992524834,0.0,0.0,0.0,0.0,0.2526769238141331,0.9999863053000015,inf,0.0036867731522134055,4.688888686535669e-05,inf
2026-05-27 14:56:32,99231.49792098999,30.0,0.24998076923076923,1.1802692307692308,0.7513365384615385,5.066347992524834,0.0,0.0,0.0,0.0,0.2526612638341274,0.9999861956518429,inf,0.003686724700102936,4.6888917308487425e-05,inf
2026-05-27 14:56:52,99251.49805426598,30.0,0.23753846153846153,0.7994615384615386,0.6798173076923077,5.066347992524834,0.0,0.0,0.0,0.0,0.2525892775670262,0.9999855799949806,inf,0.00368667562357273,4.688894964166371e-05,inf
2026-05-27 14:57:12,99271.49818277359,30.0,0.246125,1.2729615384615385,0.6486346153846154,5.066347992524834,0.0,0.0,0.0,0.0,0.25255636600236453,0.9999853169237005,inf,0.0036866222160081156,4.6888984044894854e-05,inf
2026-05-27 14:57:32,99291.49833154678,30.0,0.24227884615384615,1.1053269230769232,0.7000384615384616,5.066347992524834,0.0,0.0,0.0,0.0,0.2525061146712579,0.9999848985916545,inf,0.0036865670826340376,4.688902058451706e-05,inf
