time,elapsed_time,OD_135_V,OD_Ref_V,OD_90_V,temperature_C,CO2_ppm,peltier_duty,peltier_forward,ring_light_R,ring_light_G,ring_light_B
2026-02-25 03:47:18,216802.30624341965,0.2686442307692308,0.7550384615384615,0.7267788461538462,30.0,4970,9.436000957824577,0.0,0.0,0.0,0.0
2026-02-25 03:47:38,216822.30631136894,0.28171153846153846,0.7927307692307692,0.7017980769230768,30.0,4950,9.436000957824577,0.0,0.0,0.0,0.0
2026-02-25 03:47:58,216842.306391716,0.26921153846153845,0.7397115384615385,0.691451923076923,30.0,4960,9.436000957824577,0.0,0.0,0.0,0.0
2026-02-25 03:48:18,216862.30645418167,0.2739553571428571,0.7843303571428571,0.7324464285714286,30.0,4950,9.436000957824577,0.0,0.0,0.0,0.0
2026-02-25 03:48:38,216882.3065457344,0.26332692307692307,0.79325,0.7121057692307692,30.0,4950,9.436000957824577,0.0,0.0,0.0,0.0
2026-02-25 03:48:58,216902.30661344528,0.2674821428571429,0.7544285714285713,0.7895803571428572,30.0,4950,10.201451092782593,0.0,0.0,0.0,0.0
2026-02-25 03:49:18,216922.30670905113,0.2682857142857143,0.7907321428571429,0.7514464285714286,30.0,4960,9.445451092782607,0.0,0.0,0.0,0.0
2026-02-25 03:49:38,216942.3067867756,0.2563303571428571,0.8059375,0.7652142857142857,30.0,4940,9.445451092782607,0.0,0.0,0.0,0.0
2026-02-25 03:49:58,216962.30685949326,0.2518928571428572,0.7662053571428571,0.7438035714285715,30.062,4890,9.445451092782607,0.0,0.0,0.0,0.0
2026-02-25 03:50:18,216982.30695152283,0.26608035714285716,0.7664285714285715,0.7218928571428572,30.0,4880,9.445451092782607,0.0,0.0,0.0,0.0
2026-02-25 03:50:38,217002.30701828003,0.26354464285714285,0.7676964285714286,0.7559464285714286,30.0,4850,9.445451092782607,0.0,0.0,0.0,0.0
2026-02-25 03:50:58,217022.30710291862,0.2621607142857143,0.7754464285714286,0.7303035714285714,30.0,4850,9.445451092782607,0.0,0.0,0.0,0.0
2026-02-25 03:51:18,217042.30717253685,0.2543076923076923,0.8250096153846154,0.7408076923076923,30.0,4880,9.445451092782607,0.0,0.0,0.0,0.0
2026-02-25 03:51:38,217062.30723762512,0.31072916666666667,0.8385576923076924,0.7904230769230769,30.0,4880,9.445451092782607,0.0,0.0,0.0,0.0
2026-02-25 03:51:58,217082.30730438232,0.25180208333333337,0.7698653846153847,0.7782395833333333,30.0,4880,9.445451092782607,0.0,0.0,0.0,0.0
2026-02-25 03:52:18,217102.30737042427,0.2630277777777778,0.8211136363636363,0.7119375,30.0,4880,9.445451092782607,0.0,0.0,0.0,0.0
2026-02-25 03:52:38,217122.30745530128,0.28158333333333335,0.7377613636363637,0.7174625,30.0,4850,9.445451092782607,0.0,0.0,0.0,0.0
2026-02-25 03:52:58,217142.30753064156,0.27087500000000003,0.7451875,0.7085416666666666,30.0,4850,9.445451092782607,0.0,0.0,0.0,0.0
2026-02-25 03:53:18,217162.30760598183,0.26806944444444447,0.8374124999999999,0.74915625,30.0,4890,9.445451092782607,0.0,0.0,0.0,0.0
2026-02-25 03:53:38,217182.30767416954,0.25946875,0.7819375,0.7190416666666667,30.0,4840,9.445451092782607,0.0,0.0,0.0,0.0
2026-02-25 03:53:58,217202.30852627754,0.26340625,0.7862625000000001,0.663375,30.0,4850,9.445451092782607,0.0,0.0,0.0,0.0
2026-02-25 03:54:18,217222.30859184265,0.24963888888888888,0.7294431818181818,0.6827625,30.0,4860,9.445451092782607,0.0,0.0,0.0,0.0
2026-02-25 03:54:38,217242.30865478516,0.26458333333333334,0.8638977272727272,0.7359687500000001,30.0,4800,9.445451092782607,0.0,0.0,0.0,0.0
2026-02-25 03:54:58,217262.3087360859,0.28330357142857143,0.8129519230769231,0.7232142857142857,30.0,4830,9.445451092782607,0.0,0.0,0.0,0.0
2026-02-25 03:55:18,217282.30880904198,0.2811071428571429,0.8073392857142857,0.7269821428571428,30.0,4840,9.445451092782607,0.0,0.0,0.0,0.0
2026-02-25 03:55:38,217302.30889821053,0.27866346153846155,0.8015,0.8707307692307693,30.0,4840,9.445451092782607,0.0,0.0,0.0,0.0
2026-02-25 03:55:58,217322.30897212029,0.26857142857142857,0.7650714285714286,0.7589910714285715,30.0,4820,9.445451092782607,0.0,0.0,0.0,0.0
2026-02-25 03:56:18,217342.30905103683,0.28465384615384615,0.7503653846153846,0.8185865384615385,30.0,4830,9.445451092782607,0.0,0.0,0.0,0.0
2026-02-25 03:56:38,217362.30912852287,0.26204464285714285,0.8371517857142857,0.7487410714285715,30.0,4840,9.445451092782607,0.0,0.0,0.0,0.0
