time,elapsed_time,Eyespy_ref_raw,Eyespy_ref_V,Eyespy_sct_raw,Eyespy_sct_V,temperature_C,peltier_duty,peltier_forward,ring_light_R,ring_light_G,ring_light_B,pump_outflow_time_s,pump_inflow_time_s,ekf_od_est,ekf_growth_rate,ekf_doubling_time_s,ekf_od_std,ekf_growth_rate_std,ekf_doubling_time_std_s
2026-02-27 20:51:40,4250.0550265312195,5,0.027446150090029604,287,1.9869043855098116,30.0,8.330856633832425,0.0,0.0,0.0,0.0,264.0,240.0,1.9728607181880835,1.000517398066014,13400.409858541723,0.012793780793506144,0.00023336654351566413,6042.540316407966
2026-02-27 20:51:50,4260.0551517009735,6,0.027414899136326182,281,1.9850683919797358,30.0,8.330856633832425,0.0,0.0,0.0,0.0,264.0,240.0,1.9745906064302363,1.0005268932579257,13158.978206428683,0.012781172257770004,0.00023189065743804937,5789.864496752836
2026-02-27 20:52:00,4270.055265188217,5,0.027391460921048615,271,1.9679116183965575,30.0,8.330856633832425,0.0,0.0,0.0,0.0,264.0,240.0,1.9761438197010457,1.0005337195905595,12990.715880273627,0.012767768975184418,0.0002304636031710962,5607.979638623384
2026-02-27 20:52:10,4280.055384635925,5,0.0275164647358623,261,1.9842246162297434,29.937,8.330856633832425,0.0,0.0,0.0,0.0,264.0,240.0,1.9766950086228612,1.000527055620588,13154.912085025944,0.012753589908087401,0.00022908561146926126,5716.2985121208185
2026-02-27 20:52:20,4290.055505990982,6,0.027414899136326182,267,1.9896622821741385,30.0,8.330856633832425,0.0,0.0,0.0,0.0,264.0,240.0,1.9780877539827233,1.0005316737529446,13040.680132777392,0.01273840006539257,0.00022775696117791915,5584.846813164915
2026-02-27 20:52:30,4300.055657863617,5,0.027360209967345197,283,1.9756774803918578,29.937,8.330856633832425,0.0,0.0,0.0,0.0,264.0,240.0,1.9797072063776253,1.0005391042405813,12861.008406835777,0.012722569661642376,0.00022647751054190635,5401.449604863427
2026-02-27 20:52:40,4310.055777788162,6,0.027508192424587866,291,1.9958256136464414,30.0,8.330856633832425,0.0,0.0,0.0,0.0,264.0,240.0,1.980500173819439,1.0005355337183333,12946.724169380695,0.01270624790849837,0.00022524689900689526,5443.968989643087
2026-02-27 20:52:50,4320.055894851685,6,0.027339069616310527,290,1.9650305562088113,30.0,8.330856633832425,0.0,0.0,0.0,0.0,264.0,240.0,1.9823264247063932,1.0005454473161213,12711.463384180643,0.012689250301270688,0.00022406481814460992,5220.330600226776
2026-02-27 20:53:00,4330.056011676788,6,0.027412601272083285,310,1.9753323411825743,30.0,8.330856633832425,0.0,0.0,0.0,0.0,264.0,240.0,1.9824240182043944,1.0005327757986782,13013.720124646688,0.012671984119071465,0.00022293056507419467,5443.909986923487
2026-02-27 20:53:10,4340.056129455566,6,0.027493486093433314,313,1.9957447288250914,29.937,8.330856633832425,0.0,0.0,0.0,0.0,264.0,240.0,1.9830453182195202,1.0005272013606483,13154.879775252133,0.012653981680615633,0.0002218437268734256,5534.049868544937
2026-02-27 20:53:20,4350.056259870529,6,0.02722141896707412,292,1.965934995574816,30.0,8.330856633832425,0.0,0.0,0.0,0.0,264.0,240.0,1.9847109898773032,1.00053511312189,12956.913883592813,0.01263550530746172,0.0002208036208252945,5344.9789640073805
2026-02-27 20:53:30,4360.056391716003,6,0.027339069616310527,301,2.003450846350076,29.937,8.330856633832425,0.0,0.0,0.0,0.0,264.0,240.0,1.9847203789242256,1.0005217471562307,13288.745831634147,0.012616952234101603,0.0002198092183307516,5597.01595173736
2026-02-27 20:53:40,4370.05651974678,6,0.027478779762278763,303,1.977722119995189,29.937,8.330856633832425,0.0,0.0,0.0,0.0,264.0,240.0,1.9866920022989303,1.000533580082414,12994.125736212,0.012597878287704544,0.0002188597872461334,5328.409554686454
2026-02-27 20:53:50,4380.05665063858,6,0.027477401043733026,298,1.9922561113315227,29.937,8.330856633832425,0.0,0.0,0.0,0.0,264.0,240.0,1.987223048378316,1.000526921876655,13158.280631061209,0.01257895840603862,0.0002179540627537782,5441.310374886635
2026-02-27 20:54:00,4390.056786060333,6,0.027375835444196906,288,1.9764509414960174,30.0,8.330856633832425,0.0,0.0,0.0,0.0,264.0,240.0,1.9884797524526994,1.0005295488997266,13093.022866912821,0.012559801312585635,0.00021709105657902135,5366.1256067104905
2026-02-27 20:54:10,4400.056913852692,5,0.02750083925901059,254,2.003358012634663,29.937,8.330856633832425,0.0,0.0,0.0,0.0,264.0,240.0,1.9888469624720686,1.0005209874944883,13308.187154207768,0.012540690224671606,0.0002162695583608563,5522.9854317794325
2026-02-27 20:54:20,4410.05705165863,5,0.027657094027527696,269,2.0084597308267464,30.0,8.330856633832425,0.0,0.0,0.0,0.0,264.0,240.0,1.99058735024062,1.0005297456143536,13088.116971864842,0.012521411800499645,0.00021548850737287915,5322.539748818633
2026-02-27 20:54:30,4420.057175159454,6,0.028219611194189274,332,2.019991332743309,30.0,8.330856633832425,0.0,0.0,0.0,0.0,264.0,240.0,1.9925181269590435,1.0005406036676132,12825.352327719205,0.012502431285666261,0.00021474650681994564,5093.297818870827
2026-02-27 20:54:40,4430.057312965393,5,0.027344584490493484,269,1.9772478408154546,30.0,8.330856633832425,0.0,0.0,0.0,0.0,264.0,240.0,1.994966528892474,1.0005575355446894,12435.973860061698,0.012483829895194533,0.0002140421203806136,4772.934306498678
2026-02-27 20:54:50,4440.057443857193,6,0.027328959013641775,288,2.0059909054841762,30.0,8.330856633832425,0.0,0.0,0.0,0.0,264.0,240.0,1.9951033781285672,1.0005455316495337,12709.53734520549,0.012465775723735365,0.00021337381797827457,4969.726573418658
2026-02-27 20:55:00,4450.057576179504,5,0.02735239722891934,279,2.0020376598406933,30.0,8.330856633832425,0.0,0.0,0.0,0.0,264.0,240.0,1.9966978726987965,1.0005517401503572,12566.550750319273,0.012447610935553093,0.00021274055724725377,4844.087984711518
2026-02-27 20:55:10,4460.057717323303,6,0.02720395519882809,281,1.9867012543107394,30.0,8.330856633832425,0.0,0.0,0.0,0.0,264.0,240.0,1.9980177950429823,1.0005544095355887,12506.071225207515,0.0124298122535557,0.00021214097179206897,4784.035688835987
2026-02-27 20:55:20,4470.057836532593,5,0.027555528427991575,263,2.0055924558244578,30.0,8.330856633832425,0.0,0.0,0.0,0.0,264.0,240.0,1.9984874641859853,1.0005466286104563,12684.011288927386,0.012412322047405703,0.00021157376235976467,4908.032264465809
2026-02-27 20:55:30,4480.057948350906,6,0.027493026520584735,297,2.0071628162480546,30.0,8.330856633832425,0.0,0.0,0.0,0.0,264.0,240.0,1.999887806205621,1.000550373317754,12597.731204837344,0.012394924706271092,0.00021103780272418386,4829.206198514221
2026-02-27 20:55:40,4490.058069229126,6,0.027297708059938353,293,2.0011157567064424,30.0,8.330856633832425,0.0,0.0,0.0,0.0,330.0,300.0,2.0013038201291473,1.0005541983423787,12510.80736629832,0.01237792539803957,0.00021053177797095878,4751.354878713018
2026-02-27 20:55:50,4500.058192253113,6,0.027471426596701487,302,1.9849723412543825,29.937,8.330856633832425,0.0,0.0,0.0,0.0,330.0,300.0,2.001233682404844,1.0005541983423787,12510.806769743107,0.05222329678670936,0.00021289346992243115,4804.654140471497
2026-02-27 20:56:00,4510.0583152771,6,0.02732436328515598,306,1.949309488204596,30.0,8.330856633832425,0.0,0.0,0.0,0.0,330.0,300.0,1.9865514704852882,1.0005541983423787,12510.80050591338,0.05222329678670936,0.0002152292487921033,4857.366381358643
2026-02-27 20:56:10,4520.058434724808,6,0.027552311418051516,286,1.9381915018517555,30.0,8.330856633832425,0.0,0.0,0.0,0.0,330.0,300.0,1.952795208733022,1.0005541983423787,12510.795733471681,0.05222329678670936,0.00021753994928659217,4909.513177755686
