time,CO2_ppm,O2_percent
1763043300.9557583,12530,20.82
1763043305.95577,12520,20.82
1763043310.9558477,12470,20.82
1763043315.9559712,12430,20.82
1763043320.9559958,12390,20.82
1763043325.9560714,12340,20.82
1763043330.956148,12310,20.83
1763043335.9562454,12240,20.82
1763043340.956293,12170,20.83
1763043345.9563663,12100,20.82
1763043350.9565046,12080,20.82
1763043355.9565206,12030,20.82
1763043360.956662,12030,20.82
1763043365.9567032,11990,20.82
1763043370.9736576,11980,20.82
1763043375.9569042,11910,20.82
1763043380.9569213,11850,20.82
1763043385.9570513,11810,20.82
1763043390.9570692,11780,20.82
1763043395.9571996,11770,20.82
1763043400.9572198,11740,20.82
1763043405.9573076,11730,20.83
1763043410.957442,11740,20.83
1763043415.957504,11710,20.82
1763043420.95758,11710,20.83
1763043425.9576535,11710,20.83
1763043430.9578366,11740,20.83
1763043435.9578474,11720,20.83
1763043440.958208,11720,20.83
1763043445.9579833,11710,20.83
1763043450.9580576,11690,20.83
1763043455.9582531,11580,20.83
1763043460.9582095,11520,20.83
1763043465.958309,11430,20.84
1763043470.958366,11420,20.84
1763043475.9584372,11350,20.84
1763043480.9585814,11320,20.83
1763043485.958578,11290,20.84
1763043490.9587245,11240,20.84
1763043495.9587722,11170,20.85
1763043500.958841,11130,20.84
1763043505.9589684,11120,20.85
1763043510.9589875,11100,20.86
1763043515.959144,11050,20.86
1763043520.9591644,11030,20.85
1763043525.959251,11020,20.85
1763043530.9593673,11010,20.85
1763043535.959466,10980,20.85
1763043540.959516,10980,20.85
1763043545.959575,10980,20.86
1763043550.9597092,10960,20.85
1763043555.9597268,10950,20.84
1763043560.9598916,10940,20.85
1763043565.9599054,10930,20.85
1763043570.9599936,10920,20.85
1763043575.9601264,10880,20.85
1763043580.9601355,10880,20.85
1763043585.9602714,10880,20.85
1763043590.9602933,10890,20.85
1763043595.9604,10850,20.85
1763043600.9604316,10850,20.85
1763043605.9604957,10810,20.85
1763043610.9606388,10760,20.85
1763043615.9606838,10760,20.84
1763043620.9608097,10740,20.85
1763043625.9608455,10680,20.85
1763043630.9609756,10690,20.85
1763043635.9609864,10670,20.85
1763043640.9610662,10640,20.86
1763043645.9611983,10580,20.85
1763043650.9612393,10540,20.86
1763043655.9613576,10500,20.85
1763043660.961379,10440,20.86
1763043665.9615214,10440,20.86
1763043670.9615443,10410,20.86
1763043675.9917502,10390,20.86
1763043680.9617465,10340,20.86
1763043685.9617689,10270,20.87
1763043690.9619236,10280,20.88
1763043695.961927,10260,20.87
1763043700.9620163,10180,20.87
1763043705.9621534,10170,20.87
1763043710.9621904,10140,20.87
1763043715.9623072,10120,20.87
1763043720.9660017,10090,20.87
1763043725.9660752,10090,20.87
1763043730.9661686,10080,20.87
1763043735.9662597,10080,20.87
1763043740.9663038,10070,20.87
1763043745.966408,10070,20.87
1763043750.96651,10050,20.87
1763043755.9665327,10050,20.87
1763043760.966673,10030,20.87
1763043765.9666905,10010,20.87
1763043770.966791,10020,20.87
1763043775.9669287,10000,20.87
1763043780.966983,9980,20.87
1763043785.967115,10000,20.87
1763043790.9671197,9970,20.87
1763043795.967235,9960,20.87
1763043800.967266,9940,20.87
1763043805.96736,9910,20.87
1763043810.9674873,9880,20.87
1763043815.9675105,9850,20.87
1763043820.9676197,9800,20.87
1763043825.9676728,9800,20.88
1763043830.9677885,9800,20.87
1763043835.9678059,9770,20.87
1763043840.9678826,9700,20.87
1763043845.9680085,9680,20.87
1763043850.96814,9570,20.88
1763043855.9682772,9520,20.88
1763043860.9682894,9450,20.87
1763043865.9683754,9430,20.88
