time,CO2_ppm,O2_percent
1763050850.9155953,39090,20.46
1763050855.9230566,38760,20.47
1763050860.91572,38470,20.48
1763050865.9575758,38460,20.48
1763050870.915869,38320,20.49
1763050875.9160097,38380,20.49
1763050880.9160316,38200,20.49
1763050885.9161139,38120,20.5
1763050890.9162245,38190,20.5
1763050895.9163127,38200,20.5
1763050900.9163675,38160,20.49
1763050905.916464,38120,20.5
1763050910.916588,38150,20.5
1763050915.9166114,38140,20.49
1763050920.9167025,38190,20.5
1763050925.9167902,38170,20.5
1763050930.916899,38100,20.5
1763050935.9169242,38010,20.49
1763050940.9170077,38010,20.49
1763050945.917139,38000,20.49
1763050950.917187,37950,20.5
1763050955.917338,37990,20.5
1763050960.9173343,37930,20.5
1763050965.9174185,37890,20.49
1763050970.917571,37780,20.49
1763050975.917579,37780,20.49
1763050980.9177268,37740,20.5
1763050985.9177382,37740,20.5
1763050990.9178822,37770,20.5
1763050995.9179153,37730,20.5
1763051000.9180243,37680,20.5
1763051005.9181483,37520,20.5
1763051010.918167,37340,20.5
1763051015.9182484,37110,20.5
1763051020.9183369,36820,20.5
1763051025.918443,36660,20.5
1763051030.9184873,36080,20.5
1763051035.9185922,35690,20.5
1763051040.9187486,35620,20.5
1763051045.918743,35570,20.51
1763051050.9188817,35460,20.51
1763051055.9189117,35440,20.51
1763051060.9189749,35370,20.51
1763051065.9191341,35270,20.53
1763051070.91914,35100,20.53
1763051075.9192588,35090,20.52
1763051080.9193027,35100,20.52
1763051085.9194539,35090,20.52
1763051090.9194677,35020,20.52
1763051095.9195473,34940,20.52
1763051100.9197075,34840,20.52
1763051105.9197056,34830,20.52
1763051110.9198165,34840,20.52
1763051115.919834,34850,20.51
1763051120.91997,34840,20.52
1763051125.9200182,34870,20.52
1763051130.9200895,34850,20.52
1763051135.9201996,34840,20.53
1763051140.9202332,34820,20.53
1763051145.9203677,34850,20.53
1763051150.9203837,34850,20.52
1763051155.9205127,34850,20.53
1763051160.9382682,34830,20.53
1763051165.920637,34780,20.53
1763051170.9207516,34780,20.53
1763051175.920772,34780,20.53
1763051180.9209092,34740,20.54
1763051185.9209223,34680,20.54
1763051190.9210494,34630,20.54
1763051195.9210727,34520,20.54
1763051200.9211497,34330,20.54
1763051205.9212754,34100,20.55
1763051210.9212985,33930,20.55
1763051215.9214487,33700,20.55
1763051220.9215171,33500,20.56
1763051225.921557,32950,20.56
1763051230.9217052,32690,20.57
1763051235.9217327,32500,20.57
1763051240.921868,32270,20.57
1763051245.9256253,32210,20.57
1763051250.9219692,32210,20.57
1763051255.9220405,32110,20.57
1763051260.9221632,32110,20.58
1763051265.9221869,32080,20.58
1763051270.9222639,32070,20.57
1763051275.9223886,32060,20.58
1763051280.9224448,32060,20.57
1763051285.922536,32070,20.57
1763051290.926125,32060,20.57
1763051295.9227269,32070,20.57
1763051300.9227633,32060,20.57
1763051305.9228377,32070,20.58
1763051310.9229856,32060,20.57
1763051315.9230027,32030,20.57
1763051320.923084,32030,20.58
1763051325.9231699,32020,20.58
1763051330.9232986,32030,20.58
1763051335.9233322,32020,20.57
1763051340.923419,32020,20.58
1763051345.923543,32000,20.58
1763051350.923567,32000,20.58
1763051355.9237056,31990,20.58
1763051360.923738,31950,20.58
1763051365.923823,31840,20.58
1763051370.9239588,31740,20.58
1763051375.9239855,31580,20.58
1763051380.9241264,31330,20.58
1763051385.9266026,31060,20.58
1763051390.9242935,30980,20.58
1763051395.924323,30670,20.58
1763051400.9244056,30400,20.58
1763051405.9245284,30360,20.58
1763051410.9245362,30250,20.59
1763051415.9246848,30110,20.58
1763051420.9247546,29870,20.59
1763051425.9248219,29780,20.6
1763051430.9249237,29740,20.6
1763051435.924961,29620,20.6
1763051440.925076,29630,20.6
1763051445.9251094,29570,20.6
1763051450.9252648,29480,20.6
1763051455.925273,29490,20.6
1763051460.9253578,29530,20.6
1763051465.9543831,29550,20.6
1763051470.9255257,29460,20.6
1763051475.9256544,29450,20.6
1763051480.9257371,29350,20.59
1763051485.9340618,29340,20.6
1763051490.9259248,29330,20.6
1763051495.925979,29310,20.6
1763051500.926096,29300,20.6
1763051505.9261274,29270,20.6
1763051510.9262152,29250,20.6
1763051515.9262974,29260,20.59
1763051520.9264317,29250,20.6
1763051525.9265316,29260,20.6
1763051530.9265718,29250,20.6
1763051535.9266205,29210,20.6
1763051540.926732,29140,20.61
1763051545.9269032,29100,20.61
1763051550.9268916,28960,20.6
1763051555.9270124,28820,20.61
1763051560.9270575,28510,20.6
1763051565.9271362,28340,20.61
1763051570.9272637,27940,20.61
1763051575.9272857,27660,20.62
1763051580.9274166,27240,20.63
1763051585.929552,27050,20.63
1763051590.9275007,27020,20.63
1763051595.9276724,26890,20.64
1763051600.9276822,26810,20.64
1763051605.9277592,26770,20.65
1763051610.9278357,26790,20.65
1763051615.9279535,26840,20.65
1763051620.928019,26800,20.64
1763051625.9281075,26830,20.64
1763051630.928255,26880,20.64
1763051635.928278,26900,20.64
1763051640.9284227,26920,20.64
1763051645.928445,26940,20.64
1763051650.928593,26900,20.64
1763051655.9285965,26890,20.64
1763051660.9286826,26900,20.64
1763051665.9288292,26910,20.64
1763051670.928837,26910,20.64
1763051675.9289792,26910,20.65
1763051680.9289992,26940,20.65
1763051685.9290893,26950,20.65
1763051690.9291968,26950,20.65
1763051695.9292712,26950,20.64
1763051700.9293394,26950,20.65
1763051705.92941,26940,20.65
1763051710.929542,26950,20.65
1763051715.9295747,26940,20.65
1763051720.9296687,26870,20.65
1763051725.9297976,26700,20.65
1763051730.9298089,26520,20.65
1763051735.9299498,26360,20.65
1763051740.9299834,26190,20.65
1763051745.9300685,25870,20.65
1763051750.9301646,25440,20.65
1763051755.9302645,25120,20.66
1763051760.93568,24850,20.66
1763051765.9303873,24490,20.66
1763051770.9702482,24440,20.66
1763051775.9305577,24260,20.66
1763051780.930705,24140,20.66
1763051785.9307249,24220,20.67
1763051790.930807,24260,20.67
1763051795.93095,24140,20.67
1763051800.930969,24150,20.67
1763051805.9310594,24400,20.67
1763051810.931129,24400,20.66
1763051815.931256,24390,20.66
1763051820.9335866,24410,20.67
1763051825.931345,24470,20.66
1763051830.9314704,24480,20.66
1763051835.9315276,24510,20.66
1763051840.9316363,24510,20.66
1763051845.9316533,24490,20.66
1763051850.9317904,24500,20.66
1763051855.931808,24470,20.66
1763051860.9318912,24500,20.67
1763051865.9320297,24510,20.66
1763051870.9320586,24510,20.67
1763051875.9321337,24520,20.67
1763051880.9322052,24540,20.67
1763051885.9323354,24540,20.67
1763051890.9323628,24560,20.67
1763051895.9324656,24520,20.67
1763051900.932579,24490,20.67
1763051905.9326065,24410,20.67
1763051910.9327438,24340,20.67
1763051915.9327376,24110,20.67
1763051920.932933,23910,20.67
1763051925.932954,23500,20.67
1763051930.9330328,23210,20.68
1763051935.933166,22840,20.68
1763051940.9332101,22760,20.69
1763051945.933338,22420,20.69
1763051950.93336,22260,20.7
1763051955.9334369,22150,20.7
1763051960.9335878,22150,20.71
1763051965.9335961,22040,20.72
1763051970.9337335,22110,20.71
1763051975.933748,22230,20.71
1763051980.9338887,22250,20.71
1763051985.933926,22290,20.71
1763051990.9339938,22350,20.71
1763051995.9341621,22430,20.71
1763052000.9341958,22410,20.71
1763052005.9342515,22430,20.71
1763052010.9343147,22420,20.71
1763052015.9344702,22420,20.7
1763052020.934489,22440,20.71
1763052025.9345703,22440,20.71
1763052030.934693,22470,20.7
1763052035.934713,22480,20.71
1763052040.9348536,22490,20.71
1763052045.9348657,22480,20.71
1763052050.9349499,22480,20.71
1763052055.9350612,22480,20.7
1763052060.9351332,22480,20.71
1763052065.9515939,22470,20.71
1763052070.9352763,22490,20.71
1763052075.9354298,22480,20.71
1763052080.9354885,22480,20.71
1763052085.9355989,22470,20.71
1763052090.9356203,22430,20.71
1763052095.9356933,22370,20.71
1763052100.9358232,22230,20.71
1763052105.9358597,22140,20.71
1763052110.9359996,22010,20.71
1763052115.9360266,21820,20.72
1763052120.9361007,21580,20.72
1763052125.9362354,21450,20.72
1763052130.936258,21190,20.72
1763052135.9363964,20960,20.73
1763052140.936424,20700,20.73
1763052145.9364886,20540,20.73
1763052150.9365804,20480,20.73
1763052155.936672,20600,20.73
1763052160.9367268,20670,20.73
1763052165.9368114,20640,20.73
1763052170.9369423,20600,20.73
1763052175.9369733,20640,20.72
1763052180.9371102,20650,20.72
1763052185.937122,20660,20.73
1763052190.9372096,20710,20.73
1763052195.9373264,20720,20.73
1763052200.937365,20740,20.73
1763052205.9375067,20740,20.72
1763052210.9375422,20740,20.73
1763052215.9376025,20740,20.73
1763052220.9377053,20740,20.73
1763052225.937809,20760,20.73
1763052230.9378583,20790,20.73
1763052235.937974,20790,20.73
1763052240.9380803,20810,20.73
1763052245.9380987,20800,20.73
1763052250.9381878,20790,20.73
1763052255.9383364,20780,20.72
1763052260.9383767,20740,20.73
1763052265.9385164,20710,20.73
1763052270.9385588,20510,20.73
1763052275.9386845,20370,20.73
1763052280.9387426,20170,20.73
1763052285.9388442,19940,20.73
1763052290.9388711,19450,20.73
1763052295.9389536,19440,20.73
1763052300.9390953,19360,20.73
1763052305.939115,19240,20.73
1763052310.9391935,19170,20.74
1763052315.9393215,19060,20.73
1763052320.9394157,18990,20.74
1763052325.9394464,19000,20.74
1763052330.9395227,18990,20.74
1763052335.9396527,18970,20.74
1763052340.939678,18950,20.74
1763052345.9398193,18960,20.74
1763052350.9415696,18970,20.74
1763052355.939934,19030,20.74
1763052360.9400644,19100,20.74
1763052365.9400783,19110,20.74
1763052370.9674814,19110,20.74
1763052375.9402492,19120,20.74
1763052380.9403899,19110,20.73
1763052385.9404185,19150,20.74
1763052390.9404871,19120,20.74
1763052395.9406536,19120,20.74
1763052400.940663,19110,20.74
1763052405.9407902,19110,20.73
1763052410.94081,19110,20.73
1763052415.9409204,19110,20.73
1763052420.940974,19110,20.74
1763052425.9410455,19130,20.74
1763052430.9411676,19120,20.74
1763052435.9412148,19110,20.74
1763052440.9413471,19080,20.74
1763052445.9413955,19050,20.74
1763052450.9414546,19010,20.74
1763052455.941594,18840,20.74
1763052460.9416225,18750,20.74
1763052465.9417605,18580,20.74
1763052470.9417956,18450,20.74
1763052475.9419553,18350,20.74
1763052480.94194,18250,20.74
1763052485.9420185,17920,20.74
1763052490.942169,17760,20.74
1763052495.9422119,17630,20.75
1763052500.9423034,17540,20.75
1763052505.9423466,17610,20.76
1763052510.9424958,17620,20.75
1763052515.9425046,17700,20.75
1763052520.9425917,17650,20.76
1763052525.9427092,17700,20.75
1763052530.9427466,17690,20.75
1763052535.9428892,17710,20.75
1763052540.9429116,17710,20.75
1763052545.9429853,17680,20.75
1763052550.943101,17670,20.75
1763052555.9431841,17690,20.76
1763052560.943218,17670,20.75
1763052565.9432943,17670,20.75
1763052570.9434342,17670,20.76
1763052575.9434526,17660,20.75
1763052580.9435813,17660,20.75
1763052585.9464848,17640,20.75
1763052590.9436972,17650,20.76
1763052595.9438188,17630,20.75
1763052600.943877,17610,20.75
1763052605.9440036,17610,20.75
1763052610.9440203,17610,20.75
1763052615.944167,17600,20.75
1763052620.9441874,17550,20.75
1763052625.9442706,17520,20.76
1763052630.944403,17470,20.76
1763052635.9444351,17430,20.76
1763052640.9445617,17240,20.76
1763052645.944597,17170,20.76
1763052650.9447358,17000,20.76
1763052655.9447584,16930,20.76
1763052660.9448404,16800,20.76
1763052665.9471948,16600,20.77
1763052670.9449892,16390,20.77
1763052675.9817245,16340,20.78
1763052680.945155,16290,20.78
1763052685.9452546,16300,20.79
1763052690.9453921,16290,20.78
1763052695.9453888,16280,20.78
1763052700.9455547,16310,20.78
1763052705.945572,16310,20.78
1763052710.945698,16300,20.78
1763052715.945732,16310,20.79
1763052720.9458077,16320,20.78
1763052725.9459207,16310,20.78
1763052730.9459555,16310,20.78
1763052735.9460766,16330,20.78
1763052740.9460983,16330,20.78
1763052745.946245,16310,20.78
1763052750.9495487,16310,20.78
1763052755.9463613,16310,20.78
1763052760.946486,16290,20.79
1763052765.9496078,16290,20.79
1763052770.9466555,16290,20.78
1763052775.9466925,16290,20.78
1763052780.946834,16280,20.79
1763052785.9468427,16280,20.78
1763052790.9469485,16280,20.79
1763052795.947126,16270,20.79
1763052800.947113,16260,20.79
1763052805.9472394,16230,20.79
1763052810.947295,16200,20.78
1763052815.947367,16170,20.79
1763052820.947464,16050,20.78
1763052825.947579,15990,20.79
1763052830.9476616,15830,20.79
1763052835.9476743,15750,20.79
1763052840.94783,15540,20.79
1763052845.9478521,15420,20.79
1763052850.9479291,15340,20.79
1763052855.9480655,15300,20.8
1763052860.948095,15230,20.8
1763052865.9482033,15160,20.81
1763052870.948237,15150,20.8
1763052875.948345,15140,20.8
1763052880.9503143,15140,20.8
1763052885.9484682,15150,20.8
1763052890.9486141,15140,20.8
1763052895.948668,15140,20.8
1763052900.9487877,15130,20.79
1763052905.9487934,15130,20.8
1763052910.9488554,15100,20.8
1763052915.9489548,15110,20.8
1763052920.9490685,15110,20.8
1763052925.9491577,15110,20.8
1763052930.9492133,15110,20.8
1763052935.9493487,15090,20.79
1763052940.9493616,15080,20.8
1763052945.9494476,15100,20.8
1763052950.9504006,15090,20.8
1763052955.9496284,15060,20.8
1763052960.949724,15040,20.8
1763052965.9497945,15060,20.8
1763052970.9763463,15050,20.8
1763052975.9499757,15040,20.8
1763052980.950124,15000,20.8
1763052985.9501705,14960,20.8
1763052990.9502442,14930,20.8
1763052995.9503808,14760,20.8
1763053000.9503996,14680,20.8
1763053005.9505787,14530,20.8
1763053010.9505813,14450,20.8
1763053015.9506733,14210,20.81
1763053020.9508088,14100,20.81
1763053025.9508352,13900,20.81
1763053030.9509563,13900,20.81
1763053035.9528227,13830,20.81
1763053040.9529283,13870,20.81
1763053045.9530241,13890,20.81
1763053050.9531453,13900,20.81
1763053055.9531581,13910,20.81
1763053060.9532452,13900,20.81
1763053065.9533815,13900,20.81
1763053070.953406,13900,20.81
1763053075.9535537,13900,20.81
1763053080.9535854,13890,20.81
1763053085.9536572,13910,20.81
1763053090.9537957,13900,20.81
1763053095.9538312,13890,20.81
1763053100.9539788,13870,20.81
1763053105.9540045,13900,20.81
1763053110.9541476,13900,20.81
1763053115.9552794,13900,20.81
1763053120.9542406,13890,20.81
1763053125.9543765,13820,20.81
1763053130.9544084,13840,20.81
1763053135.954546,13820,20.81
1763053140.954593,13810,20.81
1763053145.9547038,13810,20.81
1763053150.954731,13810,20.81
1763053155.9548357,13800,20.81
1763053160.9549482,13780,20.81
1763053165.954978,13730,20.81
1763053170.9550645,13710,20.81
1763053175.9551814,13640,20.81
1763053180.9552557,13550,20.81
1763053185.9552972,13470,20.81
1763053190.9553702,13360,20.81
1763053195.9554899,13230,20.81
1763053200.9555538,13170,20.81
1763053205.9556184,13010,20.81
1763053210.9557245,12960,20.81
1763053215.955829,12840,20.82
1763053220.955868,12800,20.82
1763053225.9559548,12760,20.82
1763053230.9560888,12780,20.82
1763053235.956108,12800,20.82
1763053240.956193,12770,20.82
1763053245.956287,12760,20.82
1763053250.9563973,12770,20.82
1763053255.956441,12760,20.82
1763053260.956526,12710,20.82
1763053265.9576514,12680,20.82
1763053270.9566855,12680,20.82
1763053275.9922078,12670,20.82
1763053280.956851,12670,20.82
1763053285.9569635,12680,20.82
1763053290.9570076,12680,20.82
1763053295.9570925,12670,20.82
1763053300.9572287,12670,20.82
1763053305.9572496,12680,20.82
1763053310.9573324,12680,20.82
1763053315.957447,12690,20.82
1763053320.9575157,12680,20.82
1763053325.957572,12710,20.82
1763053330.9576645,12710,20.82
1763053335.9577932,12700,20.82
1763053340.9578116,12660,20.82
1763053345.9579632,12650,20.82
1763053350.9579883,12580,20.82
1763053355.958068,12510,20.82
1763053360.9582043,12360,20.82
1763053365.9582334,12270,20.82
1763053370.9583657,12120,20.82
1763053375.9583936,12050,20.82
1763053380.9584877,11970,20.82
1763053385.9586065,11930,20.82
1763053390.9586368,11920,20.82
1763053395.9587474,11920,20.83
1763053400.958798,11900,20.83
1763053405.9588597,11900,20.84
1763053410.9589553,11870,20.84
1763053415.9590704,11860,20.83
1763053420.9590955,11860,20.83
1763053425.959174,11860,20.83
1763053430.9593182,11850,20.83
1763053435.9593396,11860,20.82
1763053440.9594185,11880,20.83
1763053445.9595118,11870,20.83
1763053450.9596174,11820,20.83
1763053455.9596465,11760,20.83
1763053460.95974,11760,20.83
1763053465.9598713,11740,20.83
1763053470.9598906,11740,20.83
1763053475.9600263,11740,20.83
1763053480.9600346,11760,20.83
1763053485.9601219,11770,20.83
1763053490.9602497,11750,20.83
1763053495.9602878,11780,20.83
1763053500.9604156,11760,20.84
