time,CO2_ppm,O2_percent
1763389990.879663,11820,20.93
1763389995.8797474,11810,20.93
1763390000.889848,11810,20.93
1763390005.879978,11790,20.92
1763390010.9240763,11780,20.92
1763390015.8800817,11770,20.93
1763390020.880226,11760,20.93
1763390025.8802407,11740,20.93
1763390030.880315,11690,20.93
1763390035.8842468,11650,20.93
1763390040.8843496,11620,20.93
1763390045.8843951,11580,20.92
1763390050.884465,11550,20.92
1763390055.8846114,11560,20.93
1763390060.8846264,11530,20.93
1763390065.9232092,11450,20.93
1763390070.8847835,11380,20.93
1763390075.8848724,11320,20.94
1763390080.8849988,11300,20.93
1763390085.885036,11220,20.93
1763390090.8851824,11170,20.93
1763390095.8852055,11160,20.94
1763390100.885382,11130,20.94
1763390105.8853564,11080,20.93
1763390110.885467,11040,20.93
1763390115.8856091,10990,20.94
1763390120.8856113,10990,20.95
1763390125.8857605,10960,20.94
1763390130.8857598,10940,20.93
1763390135.8858612,10940,20.94
1763390140.8859637,10900,20.94
1763390145.8860745,10820,20.94
1763390150.8861225,10760,20.94
1763390155.8862264,10670,20.94
1763390160.8863235,10640,20.95
1763390165.8863773,10640,20.95
1763390170.886436,10620,20.94
1763390175.8865304,10600,20.94
1763390180.8866296,10590,20.95
1763390185.886689,10550,20.95
1763390190.8867428,10550,20.95
1763390195.886897,10540,20.95
1763390200.8869092,10510,20.95
1763390205.8870811,10490,20.95
1763390210.887203,10460,20.95
1763390215.8871858,10370,20.95
1763390220.8873432,10320,20.95
1763390225.887342,10270,20.95
1763390230.8874826,10230,20.95
1763390235.887498,10210,20.95
1763390240.8876402,10160,20.95
1763390245.8876839,10150,20.95
1763390250.8877625,10140,20.95
1763390255.8878949,10130,20.95
1763390260.887953,10110,21.05
1763390265.8881264,10080,21.01
1763390270.888111,10030,20.97
1763390275.888346,9970,20.95
1763390280.8883517,9890,20.96
1763390285.8883913,9800,20.95
1763390290.888518,9770,20.93
1763390295.8885472,9710,20.92
1763390300.8887029,9670,20.94
1763390305.8969154,9630,20.95
1763390310.8887918,9480,20.94
1763390315.8890123,9400,20.98
1763390320.8890471,9350,20.95
1763390325.8890743,9340,20.95
1763390330.8892896,9250,20.92
1763390335.889288,9190,20.91
1763390340.8916924,9160,20.94
1763390345.8893957,9160,20.93
1763390350.8895419,9130,20.92
1763390355.889569,9090,20.92
1763390360.8897095,9020,20.91
1763390365.8897357,8990,20.93
1763390370.8898551,8920,20.91
1763390375.889886,8820,20.97
1763390380.8899727,8710,20.95
1763390385.890136,8680,20.95
1763390390.8901284,8660,20.94
1763390395.890292,8620,20.93
1763390400.8903024,8580,20.94
1763390405.890476,8590,20.93
1763390410.8904753,8570,20.93
1763390415.8905656,8530,20.93
1763390420.89071,8480,20.92
1763390425.8907208,8470,20.92
1763390430.8908622,8450,20.93
1763390435.8908935,8450,20.98
1763390440.8910067,8420,20.95
1763390445.8911312,8380,20.93
1763390450.8911488,8290,20.95
1763390455.8912613,8270,20.94
1763390460.8912804,8230,20.94
1763390465.891428,8120,20.92
1763390470.891775,8030,20.92
1763390475.8915408,7970,20.93
1763390480.8916807,7970,20.94
1763390485.8917012,7960,20.95
1763390490.89185,7910,20.93
1763390495.8919258,7880,20.98
1763390500.8920214,7840,20.96
1763390505.892087,7780,20.95
1763390510.8921356,7700,20.95
1763390515.892297,7660,20.95
1763390520.892302,7630,20.94
1763390525.8923943,7560,20.94
1763390530.892476,7490,20.94
1763390535.8926165,7510,20.94
1763390540.8926132,7510,20.95
1763390545.892788,7500,20.95
1763390550.89293,7480,20.95
1763390555.8929098,7430,20.98
1763390560.8930562,7360,20.96
1763390565.8948944,7290,20.96
1763390570.8950245,7240,20.96
1763390575.8952792,7140,20.94
1763390580.8955493,7110,20.96
1763390585.8954244,7080,20.95
1763390590.8954477,7070,20.95
1763390595.895603,7090,20.96
1763390600.8956194,7090,20.96
1763390605.895774,7070,20.95
1763390610.9209433,7030,20.95
1763390615.8959851,6990,21.01
1763390620.8963263,6930,20.98
1763390625.8991923,6830,20.96
1763390630.8963692,6790,20.96
1763390635.8966017,6730,20.95
1763390640.8966842,6680,20.96
